柳氏出自姬姓。魯孝公子夷伯展孫無駭生禽，字季，為魯士師，謚曰惠，食采於柳下，遂姓柳氏。楚滅魯，仕楚。秦幷天下，柳氏遷於河東。秦末，柳下惠裔孫安，始居解縣。安孫隗，漢齊相。六世孫豐，後漢光祿勳。六世孫軌，晉吏部尚書。生景猷，晉侍中。二子：耆、純。耆，太守，號「西眷」。耆二子：恭、璩。恭，後魏河東郡守，南徙汝、潁，遂仕江表。曾孫緝，宋州別駕、宋安郡守。生僧習，與豫州刺史裴叔業據州歸于後魏，為揚州大中正、尚書右丞、方輿公。五子：鷟、慶、虬、檜、鸑。

鷟，後魏臨淮王記室。	帶韋字孝孫，後周黃門侍郎、康城愷公。	祚，隋司勳侍郎。	震，鄆州刺史。	俊，棣州刺史。	　	　	　	　	　	　	　
辛氏出自姒姓。夏后啟封支子於莘，「莘」「辛」聲相近，遂為辛氏。周太史辛甲為文王臣，封於長子。秦有將軍辛騰，家于中山苦陘。曾孫蒲，漢初以豪族徙隴西狄道。曾孫柔，字長汎，光祿大夫、右扶風都尉、馮翊太守。四子：臨、衆、武賢、登翁。武賢，破羌將軍。生慶忌，左將軍、光祿大夫、常樂公。生子產，豫章太守。曾孫茂，後漢成義將軍、酒泉太守、侍中。三子：緘、述、孟孫。孟孫生長水校尉伯真。伯真二子：孟興、叔興。孟興二子：恩、殷。恩生子焉。子焉三子：寅、裕、胥。

寅。	　	　	寅，四世孫顏。	猷。	猷孫巨明，後魏侍中。	顯宗，馮翊郡守。	元忠，青州刺史、平陽伯。	迪，隋龍州刺史。	德本，黃州刺史、平桑公。	　	　
　	　	　	　	　	　	　	慶之字餘慶，西魏祕書監。	加陵，後周主寢上士。	　	　	　
　	　	　	　	　	　	　	　	　	　	道源，監察御史。	思禮，邵州刺史。
　	　	　	　	　	　	　	珍之，後魏北海太守，謚曰恭。	慤，北齊都官尚書。	　	文粲，鳳州刺史。	　
　	　	　	　	　	　	　	豁字仲略。	昂字進君，後周潼州總管、繁昌公。	　	　	　
　	　	　	　	　	　	　	　	政。	肇。	茂將，相高宗。	希業，駕部郎中。
　	　	　	　	　	　	　	　	寬。	諝，中書舍人。	　	　
裕。	裕五世孫晁。	敬宗。	樹寶。	琛字僧貴，後魏南梁太守。	術字懷哲，北齊吏部尚書。	衡卿，太常丞。	郁，禮部侍郎。	　	　	　	　
　	　	　	靈寶。	徽，後魏徐州刺史。	季慶，青州刺史。	公義，隋司隸大夫。	亮，侍御史。	　	　	　	　
　	　	闡。	　	　	寶剛。	興。	澄。	玄慶。	怡諫，壽州刺史。	　	　
　	　	　	　	　	　	　	　	玄同，戶部員外郎。	　	　	　
　	　	　	　	　	　	　	良，禮部侍郎。	玄道，比部郎中。	廣嗣，禮部侍郎。	恒。	　
　	　	　	　	　	　	　	　	　	　	晉。	　
　	　	　	　	　	　	　	　	　	長儒，都官郎中。	咸。	　
　	　	　	　	　	　	暠。	　	　	利涉，度支員外郎。	　	　
辛氏宰相一人。茂將。


任姓出自黃帝少子禹陽，受封於任，因以為姓。十二世孫奚仲，為夏車正，更封於薛。又十二世孫仲虺，為湯左相。太戊時有臣扈，武丁時有祖巳，皆徙國於邳。祖巳七世孫成侯，又遷於摯，亦謂之摯國。漢有御史大夫廣阿侯任敖，世居于沛，其後徙居渭南。

雅相，相高宗。	　	　	鵬，陵州刺史。	迪簡，易定節度使。	憲字亞司。	　	　	　	　	　	　
任氏宰相一人。雅相。


盧氏出自姜姓。齊文公子高，高孫傒為齊正卿，謚曰敬仲，食采於盧，濟北盧縣是也，其後因以為氏。田和篡齊，盧氏散居燕、秦之間。秦有博士敖，子孫家于涿水之上，遂為范陽涿人。裔孫植，字子幹，漢北中郎將。生毓，字子象，魏司空、容城成侯。三子：欽、簡、珽。欽，晉尚書僕射。珽字子笏，晉侍中尚書、廣燕穆子。三子：浮、皓、志。志字子道，晉中書監、衞尉卿。三子：諶、謐、詵。諶字子諒，晉侍中、中書監。五子：勗、凝、融、偃、徵。勗居巷南，號「南祖」。偃居北，號「北祖」。偃仕慕容氏，營丘太守。二子：邈、闡。邈，范陽太守。生玄，字子真，後魏中書侍郎、固安宣侯。二子：巡、度世。度世字子遷，青州刺史固安惠侯。四子：陽烏、敏、昶、尚之，號「四房盧氏」。

陽烏字伯源，後魏祕書監、固安懿侯，號大房。	道將字祖業，燕郡太守、固安獻侯。	懷祖，太學博士。	莊，後周都水使者。	耀，滄州司功參軍。	循，襄陽尉。	　	　	　	　	　	　
　	　	懷仁字子友，後魏弘農太守。	彥卿，石門令、東宮學士。	大道，荊州刺史。	元福，祕書少監。	　	　	　	　	　	　
　	　	　	　	　	元珪，當塗令。	湛。	　	　	　	　	　
　	　	　	　	　	　	澹。	　	　	　	　	　
　	　	　	　	　	　	澂，豐令。	岳，上洛郡司馬。	仲弼。	　	　	　
　	　	　	　	　	　	　	屈，衞尉卿。	　	　	　	　
　	　	　	　	　	　	　	嵒，滎陽尉。	　	　	　	　
　	　	　	　	　	　	　	巒，明經直太常。	　	　	　	　
　	　	　	　	　	　	　	𡵒。	　	　	　	　
　	　	　	　	　	璨，祕書少監、固安侯。	震，兗州參軍。	　	　	　	　	　
　	　	　	　	　	　	竦，右金吾將軍。	隗。	　	　	　	　
　	　	　	　	　	　	　	嶷，郢州刺史。	　	　	　	　
　	　	　	　	　	　	　	山甫。	　	　	　	　
　	　	　	　	　	慎思，和州刺史。	諭，黃州長史。	長宗，大理評事。	周諒。	　	　	　
　	　	　	　	　	　	　	仲宗，揚州參軍。	　	　	　	　
　	　	　	　	　	　	詵，武安尉。	　	　	　	　	　
　	　	　	　	　	愔。	　	　	　	　	　	　
　	　	　	　	安石，曹州司馬。	師老，司門郎中。	昭。	脩，懷州司兵參軍。	　	　	　	　
　	　	　	　	　	師丘，金部郎中、懷州刺史。	暕，泗州刺史。	　	　	　	　	　
　	　	　	　	　	　	暉，魏州刺史。	向。	彧。	　	　	　
　	　	　	　	　	　	　	　	端。	　	　	　
　	　	　	　	　	　	　	　	泰。	　	　	　
　	　	　	　	　	師莊，司議郎。	晙。	汪。	　	　	　	　
　	　	　	　	大觀。	師昉。	宗謙。	　	　	　	　	　
　	　	　	　	行嘉，青州錄事參軍。	知遠。	守賓。	　	　	　	　	　
　	　	　	　	　	知順，太谷丞。	　	　	　	　	　	　
　	　	　	　	方壽。	思敬。	令涓，沂州司馬。	　	　	　	　	　
　	　	　	　	　	思順。	𣉼，涼王府司馬。	元寓。	震。	　	　	　
　	　	　	　	　	　	　	迅，殿中侍御史。	　	　	　	　
　	　	　	彥章，武彊令。	莊道，刑部員外郎。	玉昆，桐廬令。	　	游，司勳郎中、河南少尹。	鞏。	　	　	　
　	　	　	　	　	　	　	　	單。	　	　	　
　	　	　	　	　	　	敷，冤句令。	　	　	　	　	　
　	　	　	　	　	　	頠，譙令。	戢，開封尉。	　	　	　	　
　	　	　	　	　	金友，水部員外郎、滁州刺史。	勸。	　	　	　	　	　
　	　	　	　	　	伯成，萬年丞。	協，汾州司錄參軍。	　	　	　	　	　
　	　	　	　	　	　	雅，封丘令	旻。	　	　	　	　
　	　	　	　	　	　	　	暈。	　	　	　	　
　	　	　	　	　	　	　	炅，大理主簿。	計，揚州兵曹參軍。	銳，平陸尉。	　	　
　	　	　	　	　	　	　	　	　	鉥，大理評事。	　	　
　	　	　	　	　	　	　	　	　	鋼，睦州刺史。	珪字子美。	　
　	　	　	　	　	　	　	　	　	鈞字子和，太子太師。	鄴字漳臣，祕書省校書郎。	肅字子莊。
　	　	　	　	　	　	　	　	　	鍇，左庶子。	　	　
　	　	　	　	　	　	　	　	　	庚，檢校比部郎中。	　	　
　	　	　	　	　	　	　	　	羣。	　	　	　
　	　	　	彥高，萬年長。	佺壽，太常丞。	維惠，許州司兵參軍。	　	　	　	　	　	　
　	　	　	　	仙壽，雍丘令。	友浹，黎陽令。	秀，清河令。	　	　	　	　	　
　	　	　	　	　	　	霸，司封郎中、將作少監。	　	　	　	　	　
　	　	　	　	　	友憺，黎陽令。	融，長水令。	萬，隰州刺史。	　	　	　	　
　	　	　	　	　	友季，太原府士曹參軍。	　	　	　	　	　	　
　	　	　	　	僑壽。	法智。	　	　	　	　	　	　
　	　	　	　	弘壽，衞州司馬。	友坦。	　	渾。	　	　	　	　
　	　	　	　	　	友裕，信都主簿。	相，高郵令。	甫。	　	　	　	　
　	　	　	　	　	　	　	峴，丹楊丞。	　	　	　	　
　	　	　	　	　	　	構，濟州刺史。	和。	　	　	　	　
　	　	　	　	　	　	　	華。	士瞻，大理少卿。	　	　	　
　	　	　	　	　	　	　	衍。	　	　	　	　
　	　	　	　	　	　	　	啟。	　	　	　	　
　	　	　	　	　	　	播，戶部郎中。	居易。	資實。	　	　	　
　	　	　	　	　	　	　	用晦。	　	　	　	　
　	　	　	　	　	　	　	藏密。	　	　	　	　
　	　	　	　	　	　	　	將明。	　	　	　	　
　	　	　	　	　	　	　	寬中。	　	　	　	　
　	　	　	　	　	　	　	處厚。	　	　	　	　
　	　	　	　	　	　	　	椿。	　	　	　	　
　	　	　	　	　	　	　	將順。	　	　	　	　
　	　	　	　	　	　	抗。	嶠。	　	　	　	　
　	　	　	　	　	子廓。	光臣。	　	　	　	　	　
　	　	　	　	　	遺福。	舉。	長慶。	　	　	　	　
　	　	　	　	　	友挹。	服，晉陽令。	論。	　	　	　	　
　	　	　	　	　	　	　	詡。	紹。	　	　	　
　	　	　	　	　	　	　	　	渥。	　	　	　
　	　	　	　	　	　	　	峯，河內尉。	　	　	　	　
　	　	　	璬，沂州錄事參軍。	某，襄陽令。	居簡，金吾兵曹參軍。	　	　	　	　	　	　
　	　	　	　	　	行簡，大理主簿。	　	　	　	　	　	　
　	　	　	　	　	可久。	　	　	　	　	　	　
　	道亮字仲業。	思演。	　	　	朗，潤、青等州刺史。	廣微，婺州刺史。	　	幼卿，亳州刺史。	　	　	　
　	　	　	　	　	　	廣明。	　	　	　	　	　
　	　	　	　	　	　	廣敬，汝陽令。	含光，酇丞。	玄卿字子真，檢校左威衞上將軍、薊國公。	居貞，左神武軍胄曹參軍。	　	　
　	　	　	　	　	　	　	　	　	居簡。	　	　
　	　	　	　	　	　	　	　	　	居易。	　	　
　	　	　	　	　	　	　	　	　	居中。	　	　
　	　	　	　	　	　	　	　	　	居道。	　	　
　	　	　	　	　	　	廣濟，和州刺史。	　	　	　	　	　
　	　	思道字子行，隋武陽太守。	赤松，太子率更令、范陽郡公。	承慶字子餘，相高宗。	諝，吏部郎中。	鄖，滁州刺史。	　	　	　	　	　
　	　	　	　	　	　	垣。	幼臨，刑部郎中。	　	　	　	　
　	　	　	　	承思。	休期。	　	日新，商州刺史。	建，常州刺史。	　	　	　
　	　	　	　	承悌。	綱，城門郎。	侑，太原尉。	　	　	　	　	　
　	　	　	　	　	暄。	澐，杭州刺史。	　	　	　	　	　
　	　	　	　	　	　	幼平，太子賓客。	賞，邵州刺史。	弘宗。	峻字子翰。	　	　
　	　	　	　	承基，主客郎中。	元莊，嘉州刺史。	知遠，資州刺史。	巽。	　	　	　	　
　	　	　	　	　	　	　	孚。	　	　	　	　
　	　	　	　	　	　	明遠，太原少尹。	　	　	　	　	　
　	　	　	　	　	　	徽遠，潤州刺史。	　	　	　	　	　
　	　	　	　	承業，雍揚二州長史、魏縣簡子。	　	　	　	　	　	　	　
　	　	　	　	承泰，字齊卿太子詹事、廣陽郡公。	　	成務，壽杭濮洺魏五州刺史。	　	　	　	　	　
　	　	　	　	　	　	成軌。	佋，御史中丞。	　	　	　	　
　	　	　	　	　	　	　	倕，衡州刺史。	　	　	　	　
　	　	　	　	　	　	　	偘，戶部郎中。	　	　	　	　
　	　	　	　	　	　	成麟。	俶，趙州刺史。	　	　	　	　
　	　	　	　	承禮，湖州司馬。	璥，魏州長史。	微明，洋州刺史。	　	　	　	　	　
　	　	　	　	　	　	藏用字子潛，黔州長史。	　	　	　	　	　
　	　	　	　	　	　	若虛，起居舍人。	　	　	　	　	　
　	　	　	　	　	　	重玄，司勳郎中。	　	　	　	　	　
　	　	　	　	承福，考功郎中。	瑤。	伯初，太原少尹。	卿。	知退。	準字昭儉。	　	　
　	　	　	　	　	　	　	　	知晦。	導字熙化。	　	　
　	　	　	　	　	玢，貝絳二州刺史。	全操，房州刺史。	　	　	　	　	　
　	　	　	　	　	　	全義，臨汝太守。	　	　	　	　	　
　	　	　	　	　	　	全誠，饒陽太守。	惲。	　	　	　	　
　	　	　	　	　	　	全壽，金吾將軍。	　	　	　	　	　
　	　	　	　	　	　	全眘。	絳。	　	　	　	　
　	　	　	　	　	　	　	繪。	　	　	　	　
　	　	　	　	　	　	　	締。	　	　	　	　
　	　	　	　	　	　	　	維。	　	　	　	　
　	道虔字慶祖，後魏幽州刺史，謚曰文恭。	昌衡，隋太子左庶子。	寶素，隋澤州內部長、晉州別駕。	安壽，綿州長史。	正紀，汝州司馬。	伉，聞喜令。	嶠，永州司馬。	　	　	　	　
　	　	　	　	　	　	　	　	嘉猷。	　	　	　
　	　	　	　	　	　	　	岳字周翰，陝虢觀察使。	載。	　	　	　
　	　	　	　	　	　	　	　	戣。	　	　	　
　	　	　	　	　	　	　	　	戡。	　	　	　
　	　	　	　	　	正勤。	侹，臨清令。	汶，監察御史。	士珏。	　	占。	　
　	　	　	　	　	　	　	　	　	弘宣字子章，太子少傅、固安縣伯。	告字子有，左補闕。	朋龜字子益。
　	　	　	　	　	　	　	　	　	　	含。	　
　	　	　	　	　	　	　	　	　	　	更牢。	　
　	　	　	　	　	同休。	　	　	　	　	　	　
　	　	　	　	　	正道，鄂州刺史。	　	　	　	　	　	　
　	　	　	　	安志，萬年丞。	游道。	肅誠。	傳禮，均州刺史。	　	　	　	　
　	　	　	　	　	　	絢，太子詹事。	熾。	　	　	　	　
　	　	　	　	　	　	　	鎮。	鴻應。	耕字子成。	　	　
　	　	　	　	　	正義。	緬。	瀾。	　	　	　	　
　	　	　	　	　	　	　	溥。	　	　	　	　
　	　	　	　	　	　	景明，陝州司馬。	𤃪。	　	　	　	　
　	　	　	　	　	　	　	澤，兼殿中侍御史。	　	　	　	　
　	　	　	　	　	正言，左監門衞將軍，謚曰光。	晀字日旦，深州司馬。	浚，西華主簿。	　	　	　	　
　	　	　	　	　	　	　	炅，大理主簿。	　	　	　	　
　	　	　	　	　	　	　	涗，汝陽主簿。	　	　	　	　
　	　	　	　	　	　	　	溉，新鄉尉。	　	　	　	　
　	　	　	　	　	　	　	瀜，祠部郎中。	士珵，漢州刺史。	　	　	　
　	　	　	　	　	　	　	　	士瓊字德卿，河南府司錄參軍。	孺方。	　	　
　	　	　	　	　	　	　	　	　	嗣宗。	　	　
　	　	　	　	　	　	　	　	　	嗣業。	　	　
　	　	　	　	　	　	　	　	士瑛，岳州刺史。	處約。	震字子威。	　
　	　	　	　	　	　	　	　	士玟，太子賓客。	　	　	　
　	　	　	　	　	　	　	　	士璵。	儔。	絳字子華。	　
　	　	　	　	　	　	　	清，萍鄉主簿。	士牟，和州刺史。	　	　	　
　	　	　	　	　	　	執顏，戶部員外郎。	　	　	　	　	　
　	　	　	　	　	　	踐微。	　	　	　	　	　
　	　	　	　	　	　	先之。	沐。	　	　	　	　
　	　	　	　	　	　	　	湘。	　	　	　	　
　	　	　	　	　	　	　	潘字子濬。	　	　	　	　
　	　	　	　	　	　	　	洋。	　	　	　	　
　	　	　	　	　	　	　	泚。	　	　	　	　
　	　	　	　	　	　	　	沛。	　	　	　	　
　	　	　	　	　	　	　	浚，西華尉。	　	　	　	　
　	　	　	　	　	　	　	汶。	士珙。	罕字子讓。	　	　
　	　	　	　	　	正容，潤州司戶參軍。	光懿。	湛。	　	　	　	　
　	　	　	　	　	　	　	渚。	　	　	　	　
　	　	　	　	　	　	光烈。	　	　	　	　	　
　	　	　	　	　	　	光遠。	　	　	　	　	　
　	　	　	　	　	　	光裕。	　	　	　	　	　
　	　	　	　	　	　	光宗。	澥，兼殿中侍御史。	　	　	　	　
　	　	　	寶胤，博州刺史。	元亮，宋州司功參軍。	　	　	　	　	　	　	　
　	　	　	　	元規。	逖。	固然。	　	　	　	　	　
　	　	　	　	　	逸，給事中、荊府長史。	奧。	　	　	　	　	　
　	　	　	　	元德，義清令。	庭光。	廣全。	　	　	　	　	　
　	　	　	　	元貞。	怡，中書舍人、御史中丞。	膺，大理評事。	裔，檢校工部郎中。	　	　	　	　
　	道舒字幼安，後魏中書侍郎，襲固安縣爵。	熙裕。	士綸。	　	同吉。	元亨。	庭言。	晶。	　	　	　
　	　	　	　	　	　	　	　	　	恒，殿中侍御史。	　	　
　	　	　	　	　	　	　	庭昌，歙州刺史。	　	　	　	　
　	　	　	　	　	　	　	魏客。	諤，遂州刺史。	　	　	　
　	　	　	　	　	　	　	庭芳。	　	　	　	　
　	　	　	　	　	　	利貞。	子真。	炅。	羣字戴初，義成節度使。	　	　
　	　	　	　	　	　	叔慈。	　	誧，峽州刺史。	　	　	　
　	　	　	　	　	　	元茂。	韞價，長安簿。	祚，偃師尉。	　	　	　
　	　	　	　	　	　	　	　	抃。	　	　	　
　	　	　	　	　	　	　	　	校，衢州參軍。	　	　	　
　	　	　	　	　	　	　	遠價。	顏。	　	　	　
　	　	　	士綽。	　	　	　	　	　	　	　	　
　	　	　	士緝。	　	　	　	　	　	　	　	　
　	　	　	士繹。	　	　	　	昱，檢校工部郎中。	　	　	　	　
　	　	　	士繪。	嘉慶。	重明，亳州刺史。	令章，屯田員外郎。	僅，安陸丞。	　	　	　	　
　	　	　	　	　	見義，魏郡太守。	　	　	　	　	　	　
　	　	　	　	　	見象，石州刺史。	　	　	　	　	　	　
　	　	　	　	方慶。	受彩。	　	國淳。	　	　	　	　
　	　	　	　	　	昭彩。	襲乂，給事中。	國佐，睦州刺史。	　	　	　	　
　	　	　	　	　	　	　	國英。	　	　	　	　
敏字仲通，後魏議郎、謚曰靖，號第二房。	義僖字遠慶，都官尚書，謚曰孝簡。	愻之，太尉記室參軍。	文構。	君肅。	　	　	　	　	　	　	　
　	　	　	　	處實。	守直，興州刺史。	　	　	　	　	　	　
　	　	　	　	　	昇，福州刺史。	峻。	給。	　	　	　	　
　	　	　	　	　	　	乾。	　	　	　	　	　
　	　	　	　	　	旻。	放。	　	　	　	　	　
　	　	　	　	　	景，同官尉。	詵。	　	　	　	　	　
　	　	　	　	君胤，忠州刺史。	幼孫，常州刺史。	獻，鸞臺侍郎。	翔。	甚字去甚。	　	　	　
　	　	　	　	　	　	　	翊，鄂州刺史。	昂，澧州刺史。	長。	　	　
　	　	　	　	　	　	　	　	　	廣，河南尉。	商字為臣，相宣宗。	知遠。
　	　	　	　	　	　	　	　	　	　	　	知微。
　	　	　	　	　	　	　	　	　	　	　	知宗。
　	　	　	　	　	　	　	　	　	　	　	僧朗。
　	　	　	　	　	　	　	　	　	　	　	蕘字待問，生協，字熙績，兵部員外郎。
　	　	　	　	　	　	　	盛，恒州刺史。	　	　	　	　
　	　	　	　	　	　	　	令。	輔國。	敦禮。	　	　
　	　	　	　	　	　	　	員。	暹。	　	　	　
　	　	　	　	　	　	　	翹，兵部郎中、廣陵長史。	進賢。	　	　	　
　	　	　	　	　	　	　	　	進寶。	　	　	　
　	　	　	　	　	　	　	　	曄。	　	　	　
　	　	　	　	　	　	　	　	晙。	　	　	　
　	　	　	　	　	　	　	　	晊，殿中侍御史。	逢，戶部郎中	聽。	　
　	　	　	　	　	　	　	　	　	　	慤。	　
　	　	　	　	　	　	　	　	　	　	懿。	蘊字積中。
　	　	　	　	　	　	　	　	　	　	　	著字弘中。
　	　	　	　	　	　	　	　	　	　	　	莊字敬中，生鼎、擢。鼎字調臣，起居舍人，與起居郎蘇楷、羅衮請改昭宗謚曰襄。
　	　	　	　	　	　	　	　	　	　	　	荷字秉中。
　	　	　	　	　	　	瑀，給事中、國子祭酒。	良。	　	　	　	　
　	　	　	　	　	　	　	　	復，夔州刺史。	詞。	渥字子章，檢校司徒。	膺字公禮，刑部侍郎。
　	　	　	　	　	　	　	　	　	　	　	賡字昌舜。
　	　	　	　	　	　	　	　	　	　	紹字子美，太子少保。	庥字垂禮。
　	　	　	　	　	　	　	　	　	　	　	麟字垂禎。
　	　	　	　	　	　	　	　	　	　	沼字明源。	　
　	　	　	　	　	　	　	　	　	　	沆字德遠。	　
　	　	　	　	　	　	操。	寰。	政，檢校郎中。	瑗，歙州刺史。	　	　
　	　	　	　	　	　	　	　	　	珣。	　	　
　	　	　	　	　	　	　	　	　	瑾，河中少尹。	　	　
　	　	　	　	　	　	　	　	　	璠。	　	　
　	　	　	　	　	　	　	　	　	頊，澤州刺史。	戎。	蔚字剛中。
　	　	　	　	　	　	　	　	　	玠。	　	　
　	　	　	　	　	　	　	　	　	珙。	　	　
　	　	　	　	君亮，冤句令。	　	　	　	　	　	　	　
　	　	　	文壽。	　	　	　	鉉，祠部郎中。	　	　	　	　
　	　	　	文挹。	君胄。	貞㭊。	履冰，右補闕。	元裕。	　	　	　	　
　	　	　	　	　	　	　	正己。刑部尚書。	翰，相德宗。	　	　	　
　	　	　	　	君靜。	萬石，司農卿、昌平公。	昭，峽州刺史。	　	　	　	　	　
　	　	　	　	　	　	暄，太原少尹。	瑗。	　	　	　	　
　	　	　	　	　	　	　	珽，常州刺史。	　	　	　	　
　	　	憼之，後魏散騎常侍。	彪。	慈龍，濟源令。	同德，樂壽令。	勤國，渭南令。	　	　	　	　	　
　	　	　	　	　	　	勤敬，桃林令。	守悌。	　	　	　	　
　	　	　	　	　	　	勤禮。	抱素。	　	　	　	　
　	　	　	　	　	　	勤嘉，青州別駕。	克周。	　	　	　	　
　	　	　	　	　	　	　	克明，高陽令。	洽。	　	　	　
　	　	　	　	　	　	　	　	潤。	　	　	　
　	　	　	　	　	　	　	　	沼，芮城令。	邁字子玄，相德宗。	　	　
　	　	　	　	　	　	　	　	洵。	　	　	　
　	　	　	　	　	　	　	　	澣。	　	　	　
　	　	　	　	　	　	　	　	清。	　	　	　
　	　	　	　	　	　	　	　	澶，殿中侍御史。	　	　	　
　	　	　	德衡。	　	　	　	　	　	　	　	　
　	　	息之，後魏開府參軍。	彥博，雍州參軍。	　	　	　	　	　	　	　	　
　	義惇。	景開。	仲俊。	之道，太子舍人。	　	　	　	　	　	　	　
　	　	　	　	之信，洛州司功參軍。	瑾。	　	　	　	　	　	　
　	　	　	　	　	璟。	思殷，渭州司倉參軍。	全濟，封丘丞。	　	　	　	　
　	　	　	　	　	元哲，金州刺史。	　	　	　	　	　	　
　	　	　	　	　	珙。	　	　	　	　	　	　
　	　	　	　	　	　	　	貞諒，刑部侍郎。	　	　	　	　
　	　	　	叔粲。	　	　	　	　	　	　	　	　
　	　	景柔，蘭陵太守、南州刺史。	元幹。	　	　	　	貽，河南府法曹參軍。	於陵。	義。	　	　
　	　	　	　	　	　	　	　	渾。	元中。	嗣立字子復。	　
　	　	　	海相，涇令。	彥恭，伊闕令。	昭度，監察御史。	詢，晉州司馬。	　	　	　	　	　
　	　	　	　	　	　	　	　	　	　	則，監察御史。	　
　	　	　	　	　	昭禮，渭州長史。	伯超。	端。	　	　	　	　
　	　	　	　	彥倫，盩厔令。	昭亮，任城簿。	　	　	仙宗，兼監察御史。	　	　	　
　	　	　	　	　	昭道，比部員外郎。	　	滔。	　	　	　	　
　	　	　	　	　	　	　	演。	　	　	　	　
　	　	　	　	　	　	　	　	佋，檢校郎中。	　	　	　
　	　	　	楚玉。	　	　	　	秦卿，秦州刺史。	裔。	玄暉字子餘。	　	　
　	義安。	　	　	　	虛舟，祕書少監。	褒。	　	　	　	　	　
昶字叔達，後魏鎮西將軍，謚曰穆，號第三房。	元隆。	士熙，北齊彭城太守。	子令。	君通。	園公。	仁祖，相州錄事參軍。	不器，刑部郎中。	豫。	𦩝。	　	　
　	　	　	　	　	　	　	　	益。	　	　	　
　	　	　	　	　	　	　	　	　	　	式中。	　
　	　	　	　	　	　	　	不勤，霍山丞。	隨，祁丞。	　	景亮字長晦，中書舍人。	　
　	　	　	　	　	園吏，考功郎中。	　	　	撝謙，合州刺史。	昪。	嘉績。	　
　	　	　	子哲，靈昌、伏陸二令。	　	　	茂伯，度支員外郎。	　	　	　	　	　
　	　	　	　	挺，潭州司戶參軍。	懷慎，相玄宗。	奐，尚書右丞、漁陽縣伯。	振，國子主簿。	　	　	　	　
　	　	　	　	　	　	　	鈞，左武衞兵曹參軍。	　	　	　	　
　	　	　	　	　	　	弈，御史中丞。	𣏌字子良，相德宗。	元輔，華州刺史。	順之字子謨。	曉字子昭。	　
　	　	　	　	　	　	　	橚。	　	　	　	　
　	　	　	　	　	懷莊，駕部郎中。	淑，魏令。	　	　	　	　	　
　	　	　	　	　	　	　	會昌，倉部郎中。	　	　	　	　
　	元德。	士澈，昌樂令、徐州別駕。	勝。	　	　	　	　	　	　	　	　
　	　	　	仁師。	世表。	弘肅。	廙，商州刺史。	寧。	　	　	　	　
　	　	　	　	　	　	　	宣，河陰尉。	　	　	　	　
　	　	　	　	　	　	　	宰，饒陽令。	維，太中大夫。	　	　	　
　	　	　	　	　	弘懌，汝州刺史。	俌，中書舍人。	　	　	　	　	　
　	　	　	　	　	　	倬。	氵向。	　	　	　	　
　	　	　	　	　	　	僎，汝州長史。	　	　	　	　	　
　	　	　	　	　	弘慎，兵部侍郎。	　	庇，侍御史。	　	　	　	　
　	　	　	　	　	弘贍，陳留令。	密，壽安令。	辭玉。	　	　	　	　
　	　	　	　	　	　	　	和玉。	涉。	　	　	　
　	　	　	　	　	　	震，兗州參軍。	　	　	　	　	　
　	　	　	　	　	　	霽。	臨。	　	　	　	　
　	　	　	　	世矩，梓慎七州刺史、北平元公。	弘軌，道王府參軍。	福會，軍器監。	歆，當陽令。	仲甫，中牟尉。	　	　	　
　	　	　	　	　	　	　	韶，許昌尉。	仲雍，鄄城令。	　	　	　
　	　	　	　	　	　	　	韺，太子中允。	仲舉。	　	　	　
　	　	　	　	　	　	　	　	仲連。	　	　	　
　	　	　	正師，真定主簿。	習信，東陽令。	善觀，貴鄉丞。	　	　	　	　	　	　
　	　	　	　	　	善祚，潁州司馬。	巨源，原州長史。	揆，義興丞。	　	　	　	　
　	　	　	彭壽，太常寺奉禮郎。	尚卿。	敬一。	從愿字子龔，刑部尚書。	纘，王屋令。	　	　	　	　
　	　	　	　	　	　	　	諭，比部員外郎。	晉。	　	　	　
　	　	　	　	　	　	　	允，給事中。	　	　	　	　
　	　	　	　	　	敬直，鄢陵主簿。	　	　	　	　	　	　
　	　	　	　	懿卿，少府丞。	敬實，汾西令。	烜。	　	　	　	　	　
　	　	　	師智，㝢其尉。	大辯。	　	　	　	　	　	　	　
尚之字季儒，後魏濟州刺史，號第四房。	文甫字元祐，司空行參軍。	敬通，太常博士。	正觀，龍丘令。	壽童，當陽令。	茂道，玄武尉。	佶，懷州長史。	晫，監察御史。	沇，郢亳二州刺史。	鞏。	　	　
　	　	　	　	　	　	　	　	　	覃。	從範。	瞻生揆，字敷。
　	　	　	　	仙童。	茂實。	　	　	　	　	　	　
　	　	　	　	羽客，衞南丞。	　	　	皛。	惟穆。	汶。	　	　
　	　	　	　	　	　	　	　	　	濟。	　	　
　	　	　	　	　	　	　	　	　	安，倉部郎中、閬州刺史。	　	　
　	　	　	　	　	　	釗，永寧令。	祥玉，濟州司馬。	之翰，臨黃尉。	綸字允言，檢校戶部郎中。	簡能字子拙，檢校司封郎中、鳳翔節度判官。	知猷字子謩，檢校司空。生文度，字子澄。
　	　	　	　	　	　	　	　	　	　	簡辭字子策，山南東道節度使。	貽殷，光祿少卿。生文渙，字子林。
　	　	　	　	　	　	　	　	　	　	　	玄禧字子裕，國子博士。
　	　	　	　	　	　	　	　	　	　	弘止字子彊，宣武節度使。	虔灌字子肅，祕書監。
