# Top level file listing the corpus collections
#Collection File, HTML Gloss File, Title, Description, Introduction File, Corpus, Language, Format, Period
sunzibingfa.csv	sunzibingfa.html	Art of War 孫子兵法	The early classic on military strategy by Sunzi 孫子  with parallel English translation by Giles	sunzibingfa/sunzibingfa000.txt	Literary Chinese	Prose	Warring States	Masters Literature
