引	16134	6.826255
節	16099	6.811447
位	16093	6.808908
里	16088	6.806793
奉	15995	6.767445
忠	15961	6.753059
父	15876	6.717096
百	15866	6.712865
星	15814	6.690864
趙	15811	6.689595
次	15798	6.684094
夏	15786	6.679017
宣	15764	6.669709
田	15737	6.658285
召	15703	6.643900
樂	15701	6.643054
受	15700	6.642631
思	15688	6.637554
郎	15620	6.608783
伯	15618	6.607937
親	15590	6.596090
部	15512	6.563088
督	15468	6.544472
孝	15429	6.527971
梁	15333	6.487354
凡	15293	6.470430
戰	15220	6.439544
河	15194	6.428543
征	15152	6.410773
吏	15116	6.395542
合	15111	6.393426
罷	15102	6.389618
由	15089	6.384118
攻	15084	6.382003
副	15071	6.376502
坐	15051	6.368041
景	14927	6.315576
御史	14925	6.314730
己	14852	6.283844
兩	14541	6.152261
論	14538	6.150991
罪	14529	6.147184
表	14516	6.141683
問	14469	6.121798
小	14427	6.104028
實	14357	6.074411
發	14314	6.056218
獻	14264	6.035063
省	14152	5.987676
孫	14000	5.923365
失	13992	5.919980
破	13940	5.897979
任	13924	5.891210
集	13833	5.852708
太子	13825	5.849323
每	13800	5.838746
祖	13735	5.811244
止	13730	5.809129
神	13667	5.782474
反	13655	5.777396
敢	13632	5.767665
意	13614	5.760049
猶	13591	5.750318
遠	13566	5.739741
舊	13566	5.739741
大夫	13542	5.729586
史	13476	5.701662
弟	13461	5.695315
陵	13460	5.694892
惟	13403	5.670776
尋	13360	5.652583
丞	13291	5.623389
易	13259	5.609850
承	13195	5.582772
代	13155	5.565848
尚	13147	5.562463
疾	13102	5.543423
辭	13093	5.539616
朔	13040	5.517191
敗	13020	5.508729
亂	12984	5.493498
白	12959	5.482921
許	12947	5.477843
侍郎	12700	5.373338
望	12674	5.362338
志	12620	5.339490
吳	12599	5.330605
執	12574	5.320028
嘗	12566	5.316643
懷	12559	5.313682
永	12543	5.306912
仁	12537	5.304373
廢	12503	5.289988
信	12466	5.274333
經	12417	5.253602
處	12351	5.225677
更	12318	5.211715
古	12270	5.191406
建	12266	5.189714
固	12250	5.182944
討	12237	5.177444
總	12217	5.168982
散	12197	5.160520
乘	12189	5.157135
雲	12129	5.131750
寧	12102	5.120326
楚	12066	5.105094
帥	11963	5.061515
廟	11950	5.056015
江	11919	5.042899
久	11912	5.039937
楊	11902	5.035706
開	11881	5.026821
昭	11870	5.022167
母	11850	5.013705
告	11836	5.007782
太守	11830	5.005243
錢	11812	4.997628
口	11794	4.990012
黃	11787	4.987050
从	11785	4.986204
監	11775	4.981973
對	11698	4.949395
終	11693	4.947279
女	11657	4.932048
說	11643	4.926124
謀	11609	4.911739
廣	11553	4.888045
節度使	11519	4.873660
太祖	11469	4.852505
亡	11463	4.849967
延	11463	4.849967
益	11462	4.849544
聽	11460	4.848697
過	11443	4.841505
計	11443	4.841505
給	11435	4.838120
升	11430	4.836004
龍	11429	4.835581
物	11410	4.827542
累	11273	4.769578
被	11265	4.766193
異	11229	4.750962
據	11220	4.747154
爵	11205	4.740808
利	11189	4.734038
春	11174	4.727691
威	11166	4.724307
陛下	11153	4.718806
身	11131	4.709498
於是	11117	4.703575
才	11112	4.701459
留	11104	4.698075
清	11031	4.667189
備	11012	4.659150
深	10857	4.593570
往	10838	4.585531
贈	10821	4.578338
二十	10818	4.577069
仍	10769	4.556337
品	10708	4.530528
權	10698	4.526297
免	10689	4.522489
襲	10639	4.501334
難	10623	4.494565
土	10602	4.485680
觀	10598	4.483987
祿	10596	4.483141
就	10587	4.479333
保	10584	4.478064
左右	10577	4.475102
納	10566	4.470448
擊	10565	4.470025
管	10550	4.463679
力	10517	4.449716
別	10515	4.448870
首	10491	4.438716
克	10418	4.407830
賢	10417	4.407407
崇	10384	4.393444
悉	10383	4.393021
流	10377	4.390483
所以	10353	4.380328
致	10342	4.375674
再	10312	4.362981
寇	10280	4.349442
誅	10280	4.349442
玉	10270	4.345211
營	10252	4.337596
不得	10243	4.333788
車	10140	4.290209
幸	10128	4.285131
皇	10088	4.268208
轉	9960	4.214051
差	9897	4.187396
豈	9893	4.185704
俱	9814	4.152279
獨	9768	4.132816
耳	9742	4.121816
汝	9729	4.116316
徙	9713	4.109546
正月	9702	4.104892
貴	9697	4.102776
敬	9677	4.094315
伐	9660	4.087122
理	9653	4.084160
修	9631	4.074852
圖	9619	4.069775
職	9594	4.059197
遣使	9592	4.058351
曹	9577	4.052005
好	9531	4.032542
仲	9517	4.026619
莫	9466	4.005041
陰	9466	4.005041
蓋	9455	4.000387
員	9449	3.997848
恩	9440	3.994040
充	9432	3.990656
典	9429	3.989386
唐	9426	3.988117
寶	9371	3.964847
按	9326	3.945807
十二	9322	3.944115
玄	9320	3.943269
嗣	9316	3.941576
新	9288	3.929730
韓	9254	3.915344
歷	9252	3.914498
載	9235	3.907305
邑	9231	3.905613
設	9202	3.893343
慶	9199	3.892074
高祖	9189	3.887843
遇	9176	3.882343
學	9161	3.875996
良	9160	3.875573
風	9160	3.875573
京	9159	3.875150
素	9147	3.870073
屯	9136	3.865419
斬	9121	3.859072
秋	9112	3.855264
登	9103	3.851457
鄭	9040	3.824801
獲	9009	3.811685
哉	9006	3.810416
號	9001	3.808301
華	8985	3.801531
退	8963	3.792223
天子	8944	3.784184
